ZPPG id,Longitude,Latitude,Shortitude,Deltitude,Strange Smell?,Air Tastes Like,Feng Shui of Surrounding Area,Weird Sounds,Local Value of Pi,Murphy's Constant,ZPPG Performance
1640,-118.403,-10.639,27.259,-32.194,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1727,3.47,18.50%
1641,130.657,-44.132,-39.49,75.87,Somewhat,Burning,Adequate,['Eerie Silence'],3.176,2.88,54.55%
1642,-97.665,-61.641,-47.092,37.264,No,Apples,Adequate,['Unnatural Buzzing'],3.1455,4.97,23.77%
1643,174.71,38.751,-81.969,-55.226,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1197,5.14,11.62%
1644,20.171,18.251,71.388,25.556,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1552,2.35,36.50%
1645,16.453,9.68,23.874,38.892,No,Nothing In Particular,Adequate,['Impossible Humming'],3.1599,4.75,4.34%
1646,-46.138,53.236,23.828,-65.52,No,Apples,Adequate,['Otherworldly Skittering'],3.1748,3.38,43.53%
1647,-154.601,-38.62,51.166,-43.769,No,Mint,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1583,2.81,27.03%
1648,125.252,17.113,49.479,23.856,No,Mint,Adequate,['Unnatural Buzzing'],3.1418,4.71,24.87%
1649,-176.325,32.972,-35.833,55.803,No,Mint,Adequate,['Otherworldly Skittering'],3.1257,2.95,37.58%
1650,-73.314,29.52,33.49,20.321,No,Apples,Adequate,['Unnatural Buzzing'],3.1401,5.41,10.54%
1651,174.874,-58.383,-28.121,39.015,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1301,4.7,18.09%
1652,-66.901,-39.433,25.9,14.722,Somewhat,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1335,3.46,8.54%
1653,38.577,78.391,-41.674,26.587,No,Apples,Adequate,['Unearthly Squelching'],3.1587,3.04,33.25%
1654,-36.133,19.659,32.575,6.541,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.105,4.64,8.46%
1655,176.701,-31.41,46.078,11.168,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing', 'Impossible Humming']",3.1423,3.92,1.35%
1656,-14.106,29.92,-80.704,39.006,Somewhat,Copper,Adequate,['Otherworldly Skittering'],3.1405,3.62,32.22%
1657,47.225,10.698,-55.132,-10.954,No,Apples,Adequate,['Eerie Silence'],3.1357,1.66,42.58%
1658,-176.812,-58.019,-46.229,-56.149,Somewhat,Copper,Adequate,['Otherworldly Skittering'],3.1323,3.59,41.77%
1659,-159.76,-41.906,36.122,11.731,Somewhat,Mint,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.138,1.53,22.11%
1660,-72.248,-45.731,39.462,67.593,No,Copper,Disharmonious,['Unnatural Buzzing'],3.1577,3.78,39.13%
1661,173.611,44.594,-60.334,42.622,No,Apples,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1218,3.52,5.96%
1662,-52.18,-46.984,43.953,42.852,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1554,5.79,11.55%
1663,-160.918,-44.3,55.362,37.211,No,Burning,Disharmonious,['Eerie Silence'],3.1279,5.6,17.40%
1664,-152.056,-37.554,48.625,67.715,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1461,2.97,45.36%
1665,-163.032,36.529,43.018,-43.881,No,Mint,Adequate,['Unearthly Squelching'],3.1697,4.37,24.20%
1666,-5.452,-25.572,-28.084,55.578,Somewhat,Mint,Exceptional,['Unnatural Buzzing'],3.1318,4.37,21.47%
1667,107.371,10.521,-46.019,17.149,No,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1432,4.6,18.99%
1668,-130.383,-20.008,-25.429,-19.295,No,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1412,3.56,7.10%
1669,-77.565,-23.212,40.105,-14.085,Somewhat,Nothing In Particular,Disharmonious,['Unearthly Squelching'],3.1473,2.83,8.47%
1670,-3.419,38.698,-55.329,-29.709,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1344,2.07,48.99%
1671,-42.636,31.529,10.961,30.707,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1523,4.64,26.35%
1672,-65.892,21.117,-57.191,-31.883,Somewhat,Nothing In Particular,Disharmonious,['Unnatural Buzzing'],3.1698,4.86,6.29%
1673,165.228,-28.082,-29.23,28.296,Somewhat,Burning,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.133,5.78,3.31%
1674,-54.13,-41.639,-13.422,-39.92,No,Mint,Adequate,['Unearthly Squelching'],3.1389,5.56,13.38%
1675,-75.417,35.059,27.906,-73.628,Somewhat,Apples,Disharmonious,['Otherworldly Skittering'],3.1364,2.75,20.49%
1676,50.824,55.107,-37.585,72.353,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1357,4.5,34.33%
1677,-142.371,-50.651,18.547,24.449,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1365,2.44,21.41%
1678,-22.527,-30.19,65.438,-31.355,Somewhat,Burning,Adequate,['Eerie Silence'],3.1351,5.43,15.21%
1679,60.185,36.216,-45.068,-59.106,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1377,2.41,35.55%
1680,7.041,-24.448,-50.848,-74.567,No,Mint,Adequate,['Otherworldly Skittering'],3.1437,3.35,51.56%
1681,-58.708,-30.778,35.897,22.831,No,Mint,Adequate,['Otherworldly Skittering'],3.1377,4.71,29.20%
1682,-138.698,50.764,41.778,-65.75,EXTREMELY,Apples,Adequate,['Otherworldly Skittering'],3.1637,3.9,38.46%
1683,176.542,75.011,-29.527,-37.986,No,Burning,Adequate,['Unnatural Buzzing'],3.1453,1.62,69.01%
1684,-153.985,63.587,-11.604,-11.485,Somewhat,Mint,Adequate,['Unearthly Squelching'],3.1449,5.9,5.74%
1685,-4.19,-29.897,-54.207,-45.131,No,Mint,Adequate,['Otherworldly Skittering'],3.1612,1.2,56.09%
1686,-75.293,-35.907,44.268,3.065,Somewhat,Nothing In Particular,Adequate,['Eerie Silence'],3.1488,2.03,21.86%
1687,-3.234,23.962,-17.418,-48.491,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1259,4.33,24.72%
1688,-27.218,73.842,32.6,38.537,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1499,4.73,24.51%
1689,-14.749,62.171,-46.226,-17.546,Somewhat,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1663,3.79,22.74%
1690,-1.596,73.569,30.434,36.49,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.1306,4.13,39.12%
1691,-164.7,-67.654,68.152,45.421,No,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1497,3.84,11.80%
1692,-65.278,-51.519,-53.012,42.39,Somewhat,Apples,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1222,1.94,8.27%
1693,17.527,12.286,-24.036,-35.778,No,Burning,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.159,4.26,14.13%
1694,-99.52,41.318,-34.534,-27.195,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1713,4.67,7.96%
1695,-7.442,-24.187,-40.845,-20.185,No,Apples,Adequate,['Otherworldly Skittering'],3.1224,4.92,17.59%
1696,-71.162,-32.632,-18.274,-28.825,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.15,4.48,14.11%
1697,-21.412,59.509,-9.805,-31.479,No,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1463,4.57,13.76%
1698,128.7,-14.05,-18.673,28.997,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1127,2.15,15.94%
1699,-98.465,-16.499,-38.122,39.59,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1469,2.1,29.47%
1700,101.254,-68.49,23.466,66.766,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.168,3.55,21.41%
1701,141.112,31.253,-7.278,-84.26,Somewhat,Mint,Disharmonious,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1699,4.88,8.16%
1702,116.436,-40.997,24.002,26.313,Somewhat,Mint,Adequate,['Eerie Silence'],3.1548,4.19,53.75%
1703,-106.805,24.208,17.121,-54.907,No,Mint,Disharmonious,['Unnatural Buzzing'],3.1127,1.05,21.54%
1704,21.165,53.895,75.792,-46.078,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1298,4.42,16.49%
1705,119.294,5.493,14.082,44.368,Somewhat,Mint,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1651,1.97,12.91%
1706,151.306,-47.745,37.745,25.349,No,Burning,Disharmonious,['Otherworldly Skittering'],3.1464,2.19,76.41%
1707,128.529,45.938,62.451,-56.912,Somewhat,Copper,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1635,2.14,27.67%
1708,40.038,44.53,18.971,82.802,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.128,5.93,5.63%
1709,-144.011,-19.894,-27.101,-37.97,No,Apples,Disharmonious,['Otherworldly Skittering'],3.1526,3.25,27.40%
1710,153.004,53.022,36.533,-28.169,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.153,2.31,51.28%
1711,178.855,6.766,67.158,29.708,Somewhat,Apples,Adequate,['Otherworldly Skittering'],3.1409,3.19,23.39%
1712,-63.396,50.177,-12.182,-67.035,Somewhat,Mint,Adequate,['Unearthly Squelching'],3.1453,3.14,29.74%
1713,23.01,-19.658,29.158,22.833,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1354,4.43,10.18%
1714,-78.188,-27.334,39.679,-31.715,Somewhat,Copper,Adequate,['Unnatural Buzzing'],3.1316,4.91,12.75%
1715,41.091,-35.865,22.887,51.309,Somewhat,Copper,Adequate,['Otherworldly Skittering'],3.1446,2.38,41.48%
1716,169.976,-42.259,-12.628,-41.913,Somewhat,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1411,5.49,4.90%
1717,-28.067,78.272,5.233,-45.437,Somewhat,Mint,Adequate,['Eerie Silence'],3.1618,3.72,53.78%
1718,-100.12,-72.069,22.918,54.889,No,Burning,Disharmonious,['Unnatural Buzzing'],3.1066,5.19,14.69%
1719,-144.332,-19.566,-9.632,32.866,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1705,5.65,8.84%
1720,-43.433,35.521,46.173,-22.016,No,Mint,Adequate,['Unnatural Buzzing'],3.1555,2.66,38.60%
1721,-132.033,28.739,-63.723,11.58,No,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1336,4.66,6.02%
1722,86.479,-47.31,-56.724,39.898,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.1419,4.11,46.92%
1723,-57.515,41.902,55.428,42.789,Somewhat,Burning,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.129,4.86,9.79%
1724,141.87,-18.238,26.217,-7.166,No,Mint,Adequate,['Eerie Silence'],3.1715,3.96,36.57%
1725,-109.297,54.943,-46.504,-45.092,Somewhat,Mint,Exceptional,"['Unnatural Buzzing', 'Impossible Humming']",3.1377,2.64,9.96%
1726,-107.993,69.617,-33.613,-30.52,No,Apples,Adequate,['Eerie Silence'],3.1075,4.81,20.70%
1727,81.838,-76.644,-36.516,32.223,Somewhat,Apples,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1459,3.3,7.33%
1728,162.321,-23.652,-39.353,-46.536,No,Apples,Disharmonious,['Unearthly Squelching'],3.143,5.37,6.52%
1729,46.084,80.069,-53.926,-38.002,Somewhat,Apples,Adequate,['Impossible Humming'],3.1236,4.81,5.88%
1730,167.08,-19.537,31.947,57.644,Somewhat,Apples,Disharmonious,['Unnatural Buzzing'],3.1429,1.44,18.75%
1731,170.118,43,-16.257,-76.761,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1341,3.5,19.74%
1732,-129.482,71.349,-65.275,53.093,No,Apples,Adequate,['Unnatural Buzzing'],3.1092,4.9,15.26%
1733,-129.873,-19.036,29.999,21.498,No,Copper,Disharmonious,['Otherworldly Skittering'],3.1436,5.13,17.66%
1734,-10.427,18.798,54.083,-13.979,Somewhat,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1177,3.45,4.72%
1735,-23.772,25.093,16.064,15.937,Somewhat,Nothing In Particular,Disharmonious,['Unnatural Buzzing'],3.1708,2.51,11.99%
1736,121.932,-43.888,36.55,40.276,Somewhat,Mint,Disharmonious,"['Otherworldly Skittering', 'Impossible Humming']",3.1062,5.82,1.75%
1737,129.58,-11.123,-34.371,37.238,EXTREMELY,Copper,Disharmonious,['Unnatural Buzzing'],3.1285,1.92,26.53%
1738,-149.237,29.588,36.765,12.153,Somewhat,Nothing In Particular,Disharmonious,['Otherworldly Skittering'],3.1303,3.88,10.93%
1739,-2.398,-59.717,-29.518,-74.576,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1646,3.04,49.58%
1740,118.059,52.633,45.03,-67.866,No,Burning,Adequate,['Otherworldly Skittering'],3.1125,5.28,26.10%
1741,127.135,-38.123,35.155,31.993,No,Mint,Adequate,['Eerie Silence'],3.1454,4.71,56.99%
1742,84.759,22.906,25.586,-24.454,No,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1527,5.88,6.02%
1743,170.147,-60.655,2.693,-14.825,Somewhat,Burning,Adequate,['Unnatural Buzzing'],3.1381,3.38,41.08%
1744,156.169,-48.974,-13.103,-19.493,No,Mint,Disharmonious,['Impossible Humming'],3.145,2.03,17.49%
1745,0.901,10.357,-63.279,-29.398,No,Burning,Adequate,['Eerie Silence'],3.1611,2.04,59.21%
1746,-63.712,-38.62,-55.178,38.688,Somewhat,Burning,Adequate,['Unnatural Buzzing'],3.1283,5.99,6.14%
1747,129.383,-43.865,28.894,-27.594,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1265,4.03,11.91%
1748,-132.371,-50.057,4.222,-25.626,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1292,2.68,36.84%
1749,162.238,-57.79,-43.573,20.977,Somewhat,Burning,Disharmonious,['Eerie Silence'],3.1637,4.64,32.94%
1750,-162.68,-38.564,58.572,-66.933,Somewhat,Mint,Adequate,['Eerie Silence'],3.1179,2.66,41.40%
1751,-36.138,40.069,-81.881,65.155,Somewhat,Nothing In Particular,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1675,4.85,2.64%
1752,-145.303,71.471,14.676,-60.08,EXTREMELY,Mint,Disharmonious,['Eerie Silence'],3.129,2.79,50.86%
1753,43.433,21.394,19.553,-54.143,EXTREMELY,Mint,Adequate,['Impossible Humming'],3.1495,2.49,14.10%
1754,100.556,40.759,20.201,-28.506,No,Mint,Exceptional,['Otherworldly Skittering'],3.1452,2.89,94.41%
1755,-159.359,-41.686,39.459,12.444,No,Apples,Adequate,['Eerie Silence'],3.1541,4.71,36.67%
1756,96.918,-30.607,25.171,47.72,No,Burning,Adequate,['Eerie Silence'],3.1278,4,40.65%
1757,16.337,-47.224,44.449,42.356,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1478,3.45,37.20%
1758,-76.804,-19.798,-43.861,-20.036,No,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1328,5.34,6.58%
1759,38.488,-36.359,10.881,39.335,No,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1442,3.23,45.72%
1760,121.432,39.763,16.776,-37.483,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1212,4.33,19.75%
1761,29.59,-28.778,-54.038,16.63,Somewhat,Mint,Adequate,['Eerie Silence'],3.1702,4.87,22.49%
1762,75.217,-12.736,-15.792,-35.157,No,Mint,Adequate,['Unnatural Buzzing'],3.1431,4.95,24.47%
1763,73.642,-27.124,-16.937,-14.68,Somewhat,Nothing In Particular,Disharmonious,['Unearthly Squelching'],3.1358,4.58,6.08%
1764,-121.044,20.04,-42.876,-37.416,Somewhat,Nothing In Particular,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1384,3.29,3.68%
1765,145.721,-41.659,-51.941,59.378,No,Apples,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1426,4.53,9.51%
1766,149.669,40.579,63.917,29.864,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1299,3.43,36.36%
1767,16.511,-46.938,48.078,45.982,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.1462,4.35,43.81%
1768,111.983,24.23,-34.701,-22.356,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1581,4.85,9.76%
1769,-92.836,-30.019,-9.725,60.229,Somewhat,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1382,3.46,5.47%
1770,-143.981,23.277,-69.748,25.06,No,Apples,Adequate,['Otherworldly Skittering'],3.1609,3.36,29.22%
1771,12.062,-77.336,44.55,-62.073,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1518,4.38,40.06%
1772,60.578,-20.586,36.595,17.401,No,Nothing In Particular,Exceptional,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1379,3.63,10.20%
1773,-130.076,-51.772,31.704,-54.631,No,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1312,4.84,18.87%
1774,117.285,28.312,-26.139,-44.795,Somewhat,Nothing In Particular,Exceptional,"['Unnatural Buzzing', 'Impossible Humming']",3.1336,4.35,2.66%
1775,137.488,-48.25,18.186,-20.489,Somewhat,Apples,Adequate,['Eerie Silence'],3.132,5.42,16.79%
1776,91.06,-8.045,-62.843,18.889,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1334,1.57,26.77%
1777,-133.449,-43.098,-41.751,18.542,Somewhat,Nothing In Particular,Exceptional,['Impossible Humming'],3.1649,4.95,3.75%
1778,52.867,-43.719,35.586,-23.404,Somewhat,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1426,2.08,16.83%
1779,-172.983,-56.214,-21.251,-29.667,No,Apples,Disharmonious,['Otherworldly Skittering'],3.1681,3.96,33.31%
1780,111.381,-65.418,-2.674,-74.198,Somewhat,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1227,1.06,13.00%
1781,-43.284,-41.833,46.872,-22.078,No,Mint,Adequate,['Otherworldly Skittering'],3.1412,3.83,65.65%
1782,-34.22,44.554,-34.916,-44.524,Somewhat,Apples,Adequate,['Impossible Humming'],3.1489,4.41,8.34%
1783,-14.186,21.2,-37.878,-55.699,No,Mint,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing', 'Impossible Humming']",3.1447,2.74,4.91%
1784,67.373,-20.088,-22.135,35.274,No,Mint,Adequate,['Unnatural Buzzing'],3.1335,2.65,40.00%
1785,152.962,48.988,-61.987,67.777,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.155,3.82,21.54%
1786,147.701,-19.934,-25.245,40.452,Somewhat,Nothing In Particular,Disharmonious,['Otherworldly Skittering'],3.174,4.64,8.89%
1787,44.176,-50.004,-48.911,53.153,No,Mint,Adequate,['Otherworldly Skittering'],3.1256,3.07,72.44%
1788,4.022,-19.421,-59.19,-40.817,No,Mint,Disharmonious,['Eerie Silence'],3.1351,3.52,39.64%
1789,-128.475,-34.687,-66.187,-27.082,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1221,3.67,5.96%
1790,-122.214,68.313,16.899,-49.299,Somewhat,Mint,Adequate,['Unearthly Squelching'],3.1347,2.09,27.12%
1791,137.194,50.858,58.538,34.907,Somewhat,Nothing In Particular,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1289,3.77,4.20%
1792,-138.846,-22.159,-63.905,63.417,Somewhat,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1586,4.29,11.35%
1793,-27.969,-54.716,32.806,57.991,No,Nothing In Particular,Disharmonious,['Otherworldly Skittering'],3.1465,3.44,34.98%
1794,20.081,-67.318,30.679,-24.4,No,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1112,4.97,17.25%
1795,-113.105,61.019,32.923,46.085,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1478,3.68,32.88%
1796,60.483,-31.694,-28.204,-47.719,No,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1589,1.14,27.82%
1797,121.17,-42.485,-58.766,68.699,Somewhat,Apples,Adequate,['Otherworldly Skittering'],3.1358,4.3,32.56%
1798,78.887,26.608,-34.833,-26.156,No,Apples,Adequate,['Unnatural Buzzing'],3.1442,2.23,33.82%
1799,10.605,-38.442,-24.247,-45.988,EXTREMELY,Nothing In Particular,Adequate,['Eerie Silence'],3.1211,5.83,8.03%
1800,-90.183,-76.572,71.727,-58.018,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1574,3.19,18.82%
1801,-35.347,-67.901,35.317,-58.338,No,Mint,Disharmonious,['Eerie Silence'],3.14,3.53,62.58%
1802,-160.656,11.345,21.989,17.737,No,Mint,Adequate,['Otherworldly Skittering'],3.1239,4.01,29.60%
1803,156.937,64.244,16.468,30.04,No,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1405,4.94,11.53%
1804,142.301,22.47,-33.438,12.089,Somewhat,Apples,Disharmonious,['Eerie Silence'],3.1424,4.47,17.15%
1805,-166.392,19.909,16.964,-54.508,No,Mint,Disharmonious,['Unnatural Buzzing'],3.1333,3.09,25.92%
1806,63.721,-19.873,-48.405,51.173,No,Mint,Disharmonious,['Eerie Silence'],3.1426,5.26,22.35%
1807,-66.295,12.215,-36.598,-42.515,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1252,3.52,20.56%
1808,14.549,-36.222,-34.793,-27.352,No,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1789,2.74,35.99%
1809,125.116,-35.884,-54.017,-66.645,Somewhat,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1573,3.2,18.95%
1810,-98.658,-36.782,54.593,-72.789,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1381,2.82,27.02%
1811,65.047,-4.924,24.226,-10.851,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1235,4.61,8.23%
1812,60.262,56.525,56.172,-74.796,No,Burning,Adequate,['Otherworldly Skittering'],3.1436,2.04,98.72%
1813,90.233,42.414,-23.01,7.54,No,Mint,Disharmonious,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1334,5.89,6.74%
1814,71.837,13.457,20.808,-32.411,No,Mint,Disharmonious,['Otherworldly Skittering'],3.1377,3.42,41.01%
1815,129.82,-2.822,18.1,33.96,EXTREMELY,Apples,Adequate,['Eerie Silence'],3.1456,4.84,22.78%
1816,-168.221,39.364,43.34,-41.396,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1382,4.05,28.49%
1817,25.613,-12.635,64.753,-9.272,No,Mint,Adequate,['Otherworldly Skittering'],3.1444,3.65,48.43%
1818,-7.386,57.114,33.911,-50.708,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1211,4.12,30.60%
1819,16.9,-54.768,-17.463,20.762,Somewhat,Mint,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1445,3.03,21.90%
1820,71.283,44.05,19.567,57.394,Somewhat,Mint,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1382,3.6,18.97%
1821,-91.354,-14.251,41.654,-53.638,No,Apples,Adequate,['Otherworldly Skittering'],3.1139,3.97,18.83%
1822,172.835,-51.289,-26.076,-36.843,No,Mint,Adequate,['Otherworldly Skittering'],3.142,4.6,51.03%
1823,47.627,-16.819,31.852,-63.416,Somewhat,Apples,Disharmonious,['Eerie Silence'],3.1301,3.82,20.13%
1824,-64.336,5.186,-29.516,-27.395,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1135,3.95,8.32%
1825,-54.176,22.606,47.198,39.575,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.16,4.28,25.88%
1826,68.563,-35.862,-60.849,33.861,EXTREMELY,Apples,Adequate,['Unnatural Buzzing'],3.1102,5.18,9.56%
1827,12.455,31.862,-8.593,-23.062,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1175,4.82,15.46%
1828,79.759,-55.503,-62.567,62.687,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1361,4.13,50.21%
1829,-41.729,39.247,-37.167,-48.881,No,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1371,4.83,8.23%
1830,-157.016,17.034,-58.792,29.262,No,Apples,Adequate,['Unnatural Buzzing'],3.1643,4.09,18.90%
1831,-157.025,39.099,-65.351,-21.053,No,Apples,Disharmonious,['Eerie Silence'],3.1441,4.07,37.61%
1832,-95.471,25.759,-65.605,-60.454,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.1239,3.95,19.72%
1833,54.173,46.056,-43.054,49.168,No,Apples,Disharmonious,['Unnatural Buzzing'],3.1454,5.35,19.03%
